index,Order ID,Cust ID,Gender,Age,Age-Group,Date,Month,Status,Channel ,SKU,Category,Size,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,B2B
2276,408-2870914-2389167,2870914,Women,23,Teenager,10/4/2022,October,Delivered,Ajio,SET165-KR-PP-L,Set,L,1,INR,567,KALYAN,MAHARASHTRA,421204,IN,FALSE
2277,408-2870914-2389167,2870914,Women,32,Adult,10/4/2022,October,Delivered,Ajio,JNE3560-KR-XL,kurta,XL,1,INR,544,THANE,MAHARASHTRA,401101,IN,FALSE
2278,408-2870914-2389167,2870914,Women,24,Teenager,10/4/2022,October,Delivered,Amazon,JNE3440-KR-N-XXL,kurta,XXL,1,INR,379,KANPUR,UTTAR PRADESH,208019,IN,FALSE
2279,406-7535695-1721939,7535695,Women,26,Teenager,10/4/2022,October,Delivered,Myntra,SET156-KR-NP-L,Set,L,1,INR,716,KOLKATA,WEST BENGAL,700104,IN,FALSE
2280,407-5015809-5125144,5015809,Women,35,Adult,10/4/2022,October,Delivered,Amazon,SET335-KR-NP-S,Set,S,1,INR,771,CHINCHANI,MAHARASHTRA,401103,IN,FALSE
2281,171-5397699-2233936,5397699,Women,67,Senior,10/4/2022,October,Delivered,Myntra,JNE3697-KR-XL,kurta,XL,1,INR,486,DEHRADUN,UTTARAKHAND,248001,IN,FALSE
2282,408-2831350-9787532,2831350,Women,45,Adult,10/4/2022,October,Delivered,Nalli,JNE3399-KR-XL,kurta,XL,1,INR,435,ERNAKULAM,KERALA,682019,IN,FALSE
2283,408-5748279-1929913,5748279,Women,21,Teenager,10/4/2022,October,Delivered,Amazon,MEN5015-KR-XL,kurta,XL,1,INR,655,Ernakulam,KERALA,683562,IN,TRUE
2284,171-5271547-7853169,5271547,Women,35,Adult,10/4/2022,October,Delivered,Myntra,SET098-KR-PP-S,Set,S,1,INR,672,MADHEPURA,BIHAR,852101,IN,FALSE
2285,403-4735851-5341940,4735851,Women,29,Teenager,10/4/2022,October,Delivered,Amazon,J0228-SKD-S,Set,S,1,INR,1613,Erode,TAMIL NADU,638104,IN,FALSE
2286,402-2441786-8946743,2441786,Women,24,Teenager,10/4/2022,October,Delivered,Flipkart,JNE3518-KR-L,kurta,L,1,INR,458,NAVI MUMBAI,MAHARASHTRA,410206,IN,FALSE
2287,403-9265027-0437942,9265027,Women,19,Teenager,10/4/2022,October,Delivered,Flipkart,SET350-KR-NP-XXXL,Set,3XL,1,INR,1299,BHARATPUR,RAJASTHAN,321001,IN,FALSE
2288,406-4653205-9916329,4653205,Women,48,Adult,10/4/2022,October,Delivered,Flipkart,SET156-KR-NP-XS,Set,XS,1,INR,716,KUMTA,KARNATAKA,581351,IN,FALSE
2289,407-5908884-8539504,5908884,Women,27,Teenager,10/4/2022,October,Delivered,Amazon,SET171-KR-NP-XXL,Set,XXL,1,INR,775,Bharuch,GUJARAT,392001,IN,FALSE
2290,407-7134618-7058725,7134618,Women,36,Adult,10/4/2022,October,Delivered,Myntra,SAR029,Saree,Free,1,INR,549,Thrissur,KERALA,680651,IN,FALSE
2291,407-3024473-7694726,3024473,Women,27,Teenager,10/4/2022,October,Delivered,Flipkart,SAR026,Saree,Free,1,INR,390,Murwara Katni,MADHYA PRADESH,483501,IN,FALSE
2292,171-1563852-3013113,1563852,Women,71,Senior,10/4/2022,October,Delivered,Meesho,BL104-L,Blouse,L,1,INR,493,LUCKNOW,UTTAR PRADESH,226010,IN,FALSE
2293,405-2953945-5066701,2953945,Women,39,Adult,10/4/2022,October,Delivered,Others,SAR027,Saree,Free,1,INR,435,BENGALURU,KARNATAKA,560064,IN,FALSE
2294,406-6955848-6355513,6955848,Women,35,Adult,10/4/2022,October,Delivered,Meesho,J0201-TP-XXXL,Top,3XL,1,INR,625,LEH,JAMMU & KASHMIR,194101,IN,FALSE
2295,406-6955848-6355513,6955848,Women,40,Adult,10/4/2022,October,Delivered,Ajio,J0355-KR-L,kurta,L,1,INR,635,MANGALURU,KARNATAKA,575001,IN,FALSE
2296,406-2577620-4856325,2577620,Women,77,Senior,10/4/2022,October,Delivered,Amazon,J0349-SET-XXL,Set,XXL,1,INR,888,GURUGRAM,HARYANA,122001,IN,FALSE
2297,406-2577620-4856325,2577620,Women,53,Adult,10/4/2022,October,Delivered,Myntra,J0095-SET-XS,Set,XS,1,INR,653,New Delhi,DELHI,110008,IN,FALSE
2298,171-0983100-8092334,983100,Women,41,Adult,10/4/2022,October,Delivered,Myntra,SET324-KR-NP-XXL,Set,XXL,1,INR,635,BHUBANESWAR,ODISHA,751003,IN,FALSE
2299,408-0061887-6258751,61887,Women,26,Teenager,10/4/2022,October,Delivered,Myntra,J0117-TP-XS,Top,XS,1,INR,726,INDORE,MADHYA PRADESH,452010,IN,FALSE
2300,403-4824926-0248319,4824926,Women,40,Adult,10/4/2022,October,Delivered,Flipkart,SET269-KR-NP-M,Set,M,1,INR,824,AMRAVATI,MAHARASHTRA,444605,IN,FALSE
2301,404-5630523-1821924,5630523,Women,23,Teenager,10/4/2022,October,Cancelled,Amazon,SET375-KR-NP-XXXL,Set,3XL,1,INR,654,CHENNAI,TAMIL NADU,600011,IN,FALSE
2302,407-6803909-7336329,6803909,Women,23,Teenager,10/4/2022,October,Delivered,Amazon,MEN5008-KR-XXL,kurta,XXL,1,INR,499,NEW DELHI,DELHI,110078,IN,FALSE
2303,407-3627409-0413955,3627409,Women,31,Adult,10/4/2022,October,Delivered,Myntra,NW001-TP-PJ-XXXL,Set,3XL,1,INR,563,MUMBAI,MAHARASHTRA,400072,IN,FALSE
2304,404-9103236-6093917,9103236,Women,20,Teenager,10/4/2022,October,Delivered,Others,PJNE2199-KR-N-6XL,kurta,6XL,1,INR,728,HYDERABAD,TELANGANA,500072,IN,FALSE
2305,408-6543793-7426769,6543793,Men,41,Adult,10/4/2022,October,Delivered,Flipkart,J0295-DR-M,Western Dress,M,1,INR,859,GURDASPUR,PUNJAB,143530,IN,FALSE
2306,405-7007857-7270742,7007857,Women,53,Adult,10/4/2022,October,Delivered,Others,J0336-TP-M,Top,M,1,INR,665,GHAZIABAD,UTTAR PRADESH,201014,IN,FALSE
2307,171-2964991-9130737,2964991,Women,38,Adult,10/4/2022,October,Delivered,Amazon,J0108-SKD-XXXL,Set,3XL,1,INR,1083,PANIPAT,HARYANA,132103,IN,FALSE
2308,403-9695027-3924316,9695027,Women,63,Senior,10/4/2022,October,Delivered,Flipkart,SAR013,Saree,Free,1,INR,458,Bokaro Steel City,JHARKHAND,827001,IN,FALSE
2309,403-4744149-6957902,4744149,Women,62,Senior,10/4/2022,October,Delivered,Others,SET110-KR-PP-S,Set,S,1,INR,788,CHENNAI,TAMIL NADU,600021,IN,FALSE
2310,171-1144480-8407568,1144480,Women,47,Adult,10/4/2022,October,Delivered,Myntra,SET268-KR-NP-S,Set,S,1,INR,788,DEHRADUN,UTTARAKHAND,248001,IN,FALSE
2311,407-2926049-1987559,2926049,Women,28,Teenager,10/4/2022,October,Delivered,Amazon,JNE3567-KR-L,kurta,L,1,INR,399,NEW DELHI,DELHI,110085,IN,FALSE
2312,405-8861370-3192355,8861370,Women,41,Adult,10/4/2022,October,Delivered,Myntra,SET405-KR-NP-XXXL,Set,3XL,1,INR,715,DURGAPUR,WEST BENGAL,713205,IN,FALSE
2313,407-5195801-3246753,5195801,Women,30,Adult,10/4/2022,October,Delivered,Myntra,SET374-KR-NP-M,Set,M,1,INR,666,GUDIYATHAM,TAMIL NADU,632602,IN,FALSE
2314,171-6082481-4636345,6082481,Men,25,Teenager,10/4/2022,October,Delivered,Amazon,SAR005,Saree,Free,1,INR,641,PATNA,BIHAR,800001,IN,FALSE
2315,403-0062804-9588372,62804,Men,31,Adult,10/4/2022,October,Delivered,Flipkart,JNE3797-KR-L,Western Dress,L,1,INR,735,CHITTOOR,ANDHRA PRADESH,517193,IN,FALSE
2316,402-9561324-9868334,9561324,Men,46,Adult,10/4/2022,October,Delivered,Flipkart,JNE3614-KR-XXXL,kurta,3XL,1,INR,431,RAIPUR,CHHATTISGARH,492001,IN,FALSE
2317,402-9561324-9868334,9561324,Men,27,Teenager,10/4/2022,October,Delivered,Amazon,JNE3405-KR-L,kurta,L,1,INR,399,diamond harbour,WEST BENGAL,743331,IN,FALSE
2318,407-3224388-8077126,3224388,Women,37,Adult,10/4/2022,October,Delivered,Amazon,SET374-KR-NP-L,Set,L,1,INR,597,KALYAN,MAHARASHTRA,421201,IN,FALSE
2319,403-2058521-3557112,2058521,Women,59,Adult,10/4/2022,October,Delivered,Meesho,J0379-SKD-M,Set,M,1,INR,1301,BENGALURU,KARNATAKA,560060,IN,FALSE
2320,403-0813846-2149140,813846,Men,31,Adult,10/4/2022,October,Delivered,Myntra,J0332-DR-XS,Western Dress,XS,1,INR,648,BODHAN,TELANGANA,503185,IN,FALSE
2321,403-9793438-3036361,9793438,Men,22,Teenager,10/4/2022,October,Delivered,Myntra,PJNE3068-KR-5XL,kurta,5XL,1,INR,1099,BENGALURU,KARNATAKA,560086,IN,FALSE
2322,405-9360585-7540304,9360585,Men,42,Adult,10/4/2022,October,Delivered,Meesho,J0414-DR-XL,Western Dress,XL,1,INR,885,MUMBAI,MAHARASHTRA,400067,IN,FALSE
2323,171-7796235-2934765,7796235,Men,40,Adult,10/4/2022,October,Delivered,Amazon,JNE3560-KR-XS,kurta,XS,1,INR,487,BENGALURU,KARNATAKA,560058,IN,FALSE
2324,171-5516157-3897155,5516157,Men,33,Adult,10/4/2022,October,Returned,Myntra,JNE3715-KR-XXL,kurta,XXL,1,INR,283,chennai,TAMIL NADU,600072,IN,FALSE
2325,405-1137216-6733101,1137216,Men,38,Adult,10/4/2022,October,Refunded,Amazon,JNE1951-KR-155-XXXL,kurta,3XL,1,INR,368,BENGALURU,KARNATAKA,560078,IN,FALSE
2326,405-9502122-7828318,9502122,Women,39,Adult,10/4/2022,October,Delivered,Amazon,SAR006,Saree,Free,1,INR,449,SOLAPUR,MAHARASHTRA,413003,IN,FALSE
2327,408-6046537-0814752,6046537,Women,39,Adult,10/4/2022,October,Delivered,Flipkart,SAR013,Saree,Free,1,INR,542,PATNA,BIHAR,800006,IN,FALSE
2328,406-0213504-5584324,213504,Women,55,Adult,10/4/2022,October,Returned,Flipkart,SAR013,Saree,Free,1,INR,1018,PATNA,BIHAR,800020,IN,FALSE
2329,171-1476114-1788334,1476114,Women,28,Teenager,10/4/2022,October,Delivered,Amazon,SAR005,Saree,Free,1,INR,754,RANGPO,SIKKIM,737136,IN,FALSE
2330,408-2150202-3036352,2150202,Women,49,Adult,10/4/2022,October,Delivered,Amazon,NW037-TP-SR-L,Set,L,1,INR,450,BENGALURU,KARNATAKA,560047,IN,FALSE
2331,407-3986357-3351534,3986357,Women,22,Teenager,10/4/2022,October,Delivered,Myntra,SET197-KR-NP-XS,Set,XS,1,INR,759,PIMPRI CHINCHWAD,MAHARASHTRA,411027,IN,FALSE
2332,402-4910100-4602718,4910100,Women,47,Adult,10/4/2022,October,Delivered,Amazon,SET340-KR-NP-XL,Set,XL,1,INR,799,BENGALURU,KARNATAKA,560079,IN,FALSE
2333,407-3620899-0975518,3620899,Women,69,Senior,10/4/2022,October,Delivered,Flipkart,J0012-SKD-XXL,Set,XXL,1,INR,1137,KOLKATA,WEST BENGAL,700025,IN,FALSE
2334,408-2790582-4265910,2790582,Women,45,Adult,10/4/2022,October,Delivered,Amazon,SAR021,Saree,Free,1,INR,457,NEW DELHI,DELHI,110014,IN,FALSE
2335,408-1286270-3981925,1286270,Women,22,Teenager,10/4/2022,October,Returned,Myntra,SAR024,Saree,Free,1,INR,499,JAMNAGAR,GUJARAT,361008,IN,FALSE
2336,405-4136251-1981942,4136251,Women,46,Adult,10/4/2022,October,Delivered,Flipkart,JNE3674-TU-XXL,Top,XXL,1,INR,798,FARIDABAD,HARYANA,121002,IN,FALSE
2337,405-4136251-1981942,4136251,Women,76,Senior,10/4/2022,October,Delivered,Flipkart,JNE3658-TP-XS,Top,XS,1,INR,359,BENGALURU,KARNATAKA,560037,IN,FALSE
2338,403-6189152-5594755,6189152,Women,54,Adult,10/4/2022,October,Delivered,Amazon,SET290-KR-DPT-XS,Set,XS,1,INR,792,NASHIK,MAHARASHTRA,422003,IN,FALSE
2339,406-9072498-2857926,9072498,Women,41,Adult,10/4/2022,October,Delivered,Amazon,SAR002,Saree,Free,1,INR,499,New Delhi,DELHI,110019,IN,FALSE
2340,404-3853589-8370735,3853589,Women,54,Adult,10/4/2022,October,Delivered,Amazon,SAR022,Saree,Free,1,INR,435,AGAR,MADHYA PRADESH,465441,IN,FALSE
2341,407-8237180-6047527,8237180,Men,60,Adult,10/4/2022,October,Delivered,Amazon,J0157-DR-XXL,Western Dress,XXL,1,INR,588,Barasat,WEST BENGAL,700124,IN,FALSE
2342,407-5012676-9089946,5012676,Women,78,Senior,10/4/2022,October,Delivered,Myntra,J0342-TP-M,Top,M,1,INR,540,PUNE,MAHARASHTRA,411007,IN,FALSE
2343,171-4324968-0669145,4324968,Women,35,Adult,10/4/2022,October,Returned,Myntra,J0340-TP-S,Top,S,1,INR,908,CHENNAI,TAMIL NADU,600091,IN,FALSE
2344,402-7272722-5583556,7272722,Women,44,Adult,10/4/2022,October,Delivered,Amazon,SAR027,Saree,Free,1,INR,671,INDORE,MADHYA PRADESH,452001,IN,FALSE
2345,406-9275210-7221915,9275210,Women,33,Adult,10/4/2022,October,Delivered,Flipkart,J0382-SKD-S,Set,S,1,INR,1173,THRIPPUNITHURA,KERALA,682301,IN,FALSE
2346,407-2174317-9189965,2174317,Women,45,Adult,10/4/2022,October,Delivered,Amazon,SAR026,Saree,Free,1,INR,481,Tinsukia,ASSAM,786189,IN,FALSE
2347,407-2174317-9189965,2174317,Women,21,Teenager,10/4/2022,October,Delivered,Flipkart,SAR002,Saree,Free,1,INR,507,TURUVEKERE,KARNATAKA,572227,IN,FALSE
2348,405-5461989-2919509,5461989,Women,51,Adult,10/4/2022,October,Delivered,Flipkart,J0352-KR-S,kurta,S,1,INR,627,KOTTAYAM,KERALA,686515,IN,FALSE
2349,407-9075916-2578765,9075916,Women,22,Teenager,10/4/2022,October,Delivered,Flipkart,J0113-TP-XL,Top,XL,1,INR,750,BENGALURU,KARNATAKA,560077,IN,FALSE
2350,404-6714225-1517102,6714225,Women,19,Teenager,10/4/2022,October,Delivered,Amazon,SET277-KR-NP-XL,Set,XL,1,INR,1354,TIRUVALLUR,TAMIL NADU,600062,IN,FALSE
2351,403-4943291-3919547,4943291,Women,41,Adult,10/4/2022,October,Delivered,Nalli,J0342-TP-L,Top,L,1,INR,879,NEW DELHI,DELHI,110084,IN,FALSE
2352,402-3679238-0114757,3679238,Women,29,Teenager,10/4/2022,October,Delivered,Myntra,SET171-KR-NP-XS,Set,XS,1,INR,817,HALDIA,WEST BENGAL,721645,IN,FALSE
2353,402-1251689-4794703,1251689,Women,63,Senior,10/4/2022,October,Delivered,Meesho,SET374-KR-NP-S,Set,S,1,INR,597,NAVI MUMBAI,MAHARASHTRA,400708,IN,FALSE
2354,171-7263181-8421166,7263181,Women,48,Adult,10/4/2022,October,Delivered,Myntra,SAR003,Saree,Free,1,INR,399,PARGI,TELANGANA,501501,IN,FALSE
2355,405-8289102-9993119,8289102,Women,31,Adult,10/4/2022,October,Delivered,Ajio,J0230-SKD-M,Set,M,1,INR,1309,NEW DELHI,DELHI,110092,IN,FALSE
2356,404-9728477-2699525,9728477,Women,41,Adult,10/4/2022,October,Delivered,Flipkart,SET130-KR-NP-XS,Set,XS,1,INR,499,RAJKOT,GUJARAT,360006,IN,FALSE
2357,406-0418241-4856351,418241,Women,31,Adult,10/4/2022,October,Delivered,Amazon,SET357-KR-NP-L,Set,L,1,INR,771,KALIMPONG,WEST BENGAL,734301,IN,FALSE
2358,406-1607140-6324314,1607140,Women,20,Teenager,10/4/2022,October,Delivered,Amazon,SET165-KR-PP-L,Set,L,1,INR,567,AJNALA,PUNJAB,143102,IN,FALSE
2359,403-7604412-0449139,7604412,Women,35,Adult,10/4/2022,October,Delivered,Amazon,J0230-SKD-XS,Set,XS,1,INR,1111,NEW DELHI,DELHI,110027,IN,FALSE
2360,405-1920863-1925101,1920863,Women,38,Adult,10/4/2022,October,Delivered,Flipkart,J0230-SKD-XXL,Set,XXL,1,INR,1163,CHENNAI,TAMIL NADU,600024,IN,FALSE
2361,408-0649698-6825113,649698,Women,54,Adult,10/4/2022,October,Delivered,Amazon,SAR030,Saree,Free,1,INR,631,Allahabad,UTTAR PRADESH,211002,IN,FALSE
2362,405-9244470-2507557,9244470,Women,30,Adult,10/4/2022,October,Delivered,Myntra,SAR012,Saree,Free,1,INR,729,MUMBAI,MAHARASHTRA,400034,IN,FALSE
2363,405-7241670-3822755,7241670,Women,44,Adult,10/4/2022,October,Delivered,Amazon,SAR009,Saree,Free,1,INR,376,KALABURGI,KARNATAKA,585103,IN,FALSE
2364,405-5434527-4639566,5434527,Women,21,Teenager,10/4/2022,October,Delivered,Myntra,JNE3760-KR-S,kurta,S,1,INR,432,MUMBAI,MAHARASHTRA,400088,IN,FALSE
2365,405-6936689-3373119,6936689,Women,21,Teenager,10/4/2022,October,Returned,Amazon,SAR017,Saree,Free,1,INR,521,BENGALURU,KARNATAKA,560050,IN,FALSE
2366,406-7472765-5273163,7472765,Women,25,Teenager,10/4/2022,October,Delivered,Flipkart,SET240-KR-PP-XXXL,Set,3XL,1,INR,562,VADODARA,GUJARAT,390012,IN,FALSE
2367,407-5001310-3172341,5001310,Women,34,Adult,10/4/2022,October,Delivered,Others,SAR013,Saree,Free,1,INR,563,HYDERABAD,TELANGANA,500050,IN,FALSE
2368,407-5001310-3172341,5001310,Women,77,Senior,10/4/2022,October,Delivered,Myntra,BL085-S,Blouse,S,1,INR,665,GARHMUKTESHWAR,UTTAR PRADESH,245205,IN,FALSE
2369,403-8314873-4593903,8314873,Women,44,Adult,10/4/2022,October,Delivered,Nalli,J0008-SKD-XXL,Set,XXL,1,INR,1075,SULTANPUR,UTTAR PRADESH,228001,IN,FALSE
2370,405-5494412-5096356,5494412,Women,41,Adult,10/4/2022,October,Delivered,Myntra,SET154-KR-NP-XL,Set,XL,1,INR,832,COIMBATORE,TAMIL NADU,641014,IN,FALSE
2371,408-5025295-6153928,5025295,Women,26,Teenager,10/4/2022,October,Delivered,Amazon,SET269-KR-NP-L,Set,L,1,INR,799,ONGOLE,ANDHRA PRADESH,523001,IN,FALSE
2372,408-4505195-5143522,4505195,Women,46,Adult,10/4/2022,October,Delivered,Flipkart,SET304-KR-DPT-S,Set,S,1,INR,1115,COIMBATORE,TAMIL NADU,641001,IN,FALSE
2373,403-8911639-6949138,8911639,Men,47,Adult,10/4/2022,October,Delivered,Others,J0339-DR-XXL,Western Dress,XXL,1,INR,791,GURUGRAM,HARYANA,122004,IN,FALSE
2374,403-8099234-4421106,8099234,Women,29,Teenager,10/4/2022,October,Delivered,Myntra,SET268-KR-NP-XL,Set,XL,1,INR,788,PUNE,MAHARASHTRA,411047,IN,FALSE
2375,403-8099234-4421106,8099234,Women,23,Teenager,10/4/2022,October,Delivered,Amazon,SET268-KR-NP-XS,Set,XS,1,INR,788,VISAKHAPATNAM,ANDHRA PRADESH,530005,IN,FALSE
2376,403-3169608-0930732,3169608,Women,26,Teenager,10/4/2022,October,Returned,Flipkart,SAR030,Saree,Free,1,INR,560,NAGPUR,MAHARASHTRA,440017,IN,FALSE
2377,403-3169608-0930732,3169608,Women,43,Adult,10/4/2022,October,Returned,Nalli,JNE3660-TP-N-L,Top,L,1,INR,391,BENGALURU,KARNATAKA,560043,IN,FALSE
2378,407-0088761-3183507,88761,Women,49,Adult,10/4/2022,October,Delivered,Amazon,SAR028,Saree,Free,1,INR,399,ANNAMALAI NAGAR,TAMIL NADU,608002,IN,FALSE
2379,405-7074588-1485105,7074588,Women,65,Senior,10/4/2022,October,Delivered,Ajio,SET156-KR-NP-M,Set,M,1,INR,680,THANE,MAHARASHTRA,401107,IN,FALSE
2380,405-7074588-1485105,7074588,Women,62,Senior,10/4/2022,October,Delivered,Amazon,SAR014,Saree,Free,1,INR,1186,Udaipur,RAJASTHAN,313001,IN,FALSE
2381,403-3415421-0757907,3415421,Women,21,Teenager,10/4/2022,October,Delivered,Flipkart,SET158-KR-PP-L,Set,L,1,INR,783,KOLKATA,WEST BENGAL,700026,IN,FALSE
2382,403-3415421-0757907,3415421,Women,40,Adult,10/4/2022,October,Returned,Ajio,JNE3560-KR-XS,kurta,XS,1,INR,544,Hanamkonda,TELANGANA,506370,IN,FALSE
2383,408-6859738-0673165,6859738,Women,33,Adult,10/4/2022,October,Returned,Myntra,SAR023,Saree,Free,1,INR,835,BENGALURU,KARNATAKA,560097,IN,FALSE
2384,171-6489945-7684360,6489945,Women,18,Teenager,10/4/2022,October,Delivered,Meesho,MEN5014-KR-L,kurta,L,1,INR,499,NEW DELHI,DELHI,110091,IN,FALSE
2385,171-4025646-7588336,4025646,Women,59,Adult,10/4/2022,October,Delivered,Flipkart,NW004-TP-PJ-XXXL,Set,3XL,1,INR,461,CHURU,RAJASTHAN,331001,IN,FALSE
2386,406-0440353-3613947,440353,Women,38,Adult,10/4/2022,October,Delivered,Flipkart,SET171-KR-NP-XL,Set,XL,1,INR,775,AHMEDABAD,GUJARAT,380022,IN,FALSE
2387,408-9873380-0238720,9873380,Women,33,Adult,10/4/2022,October,Returned,Amazon,SAR024,Saree,Free,1,INR,582,JAIPUR,RAJASTHAN,302012,IN,FALSE
2388,408-4539504-7505112,4539504,Women,20,Teenager,10/4/2022,October,Delivered,Myntra,SET402-KR-NP-XXXL,Set,3XL,1,INR,988,GURGAON,HARYANA,122002,IN,FALSE
2389,171-6064282-2337106,6064282,Women,28,Teenager,10/4/2022,October,Delivered,Amazon,SAR009,Saree,Free,1,INR,1149,DINDORI,MADHYA PRADESH,481880,IN,FALSE
2390,171-4353823-6088366,4353823,Women,46,Adult,10/4/2022,October,Delivered,Ajio,SET345-KR-NP-L,Set,L,1,INR,626,Ropar,Punjab,140001,IN,FALSE
2391,404-7452367-0615565,7452367,Women,36,Adult,10/4/2022,October,Returned,Amazon,JNE3721-KR-M,kurta,M,1,INR,292,LUCKNOW,UTTAR PRADESH,226016,IN,FALSE
2392,406-7817885-2057119,7817885,Men,36,Adult,10/4/2022,October,Delivered,Flipkart,J0341-DR-S,Western Dress,S,1,INR,744,Ayoor,KERALA,691533,IN,FALSE
2393,405-6158954-3829115,6158954,Women,41,Adult,10/4/2022,October,Returned,Amazon,JNE3887-KR-L,kurta,L,1,INR,526,KOLKATA,WEST BENGAL,700036,IN,FALSE
2394,407-1266088-8904337,1266088,Women,36,Adult,10/4/2022,October,Delivered,Myntra,JNE3405-KR-S,kurta,S,1,INR,435,THIRUVANANTHAPURAM,KERALA,695006,IN,FALSE
2395,405-3222704-4519556,3222704,Women,37,Adult,10/4/2022,October,Delivered,Myntra,SET324-KR-NP-L,Set,L,1,INR,597,KOCHI,KERALA,683514,IN,FALSE
2396,408-2392132-8323546,2392132,Women,60,Adult,10/4/2022,October,Delivered,Amazon,JNE3279-KR-A-S,kurta,S,1,INR,318,HYDERABAD,TELANGANA,500074,IN,FALSE
2397,405-2692526-3709946,2692526,Women,67,Senior,10/4/2022,October,Delivered,Amazon,JNE3790-KR-L,kurta,L,1,INR,316,CHENNAI,TAMIL NADU,600078,IN,FALSE
2398,408-5723184-7841949,5723184,Women,24,Teenager,10/4/2022,October,Returned,Amazon,JNE3364-KR-1051-A-XL,kurta,XL,1,INR,382,FARIDKOT,PUNJAB,151203,IN,FALSE
2399,406-2437775-2801912,2437775,Women,66,Senior,10/4/2022,October,Delivered,Nalli,J0252-SKD-S,Set,S,1,INR,927,MUMBAI,MAHARASHTRA,401107,IN,FALSE
2400,407-0649202-0251504,649202,Men,23,Teenager,10/4/2022,October,Delivered,Amazon,JNE3881-DR-L,Western Dress,L,1,INR,825,Ponda,GOA,403401,IN,FALSE
2401,404-3267611-2787561,3267611,Women,24,Teenager,10/4/2022,October,Delivered,Ajio,JNE3568-KR-XL,kurta,XL,1,INR,399,Sundargarh,ODISHA,770019,IN,FALSE
2402,402-0223096-4925159,223096,Women,18,Teenager,10/4/2022,October,Returned,Nalli,JNE3560-KR-XXL,kurta,XXL,1,INR,487,CHENNAI,TAMIL NADU,600040,IN,FALSE
2403,404-6166478-3833117,6166478,Women,70,Senior,10/4/2022,October,Delivered,Amazon,JNE3428-KR-S,kurta,S,1,INR,249,BENGALURU,KARNATAKA,562107,IN,FALSE
2404,406-0201453-1073957,201453,Women,48,Adult,10/4/2022,October,Delivered,Amazon,J0382-SKD-L,Set,L,1,INR,1173,NEW DELHI,DELHI,110046,IN,FALSE
2405,404-1717405-1311550,1717405,Women,38,Adult,10/4/2022,October,Delivered,Amazon,J0126-SKD-S,Set,S,1,INR,783,TIRUCHIRAPPALLI,TAMIL NADU,620023,IN,FALSE
2406,403-8600695-3381927,8600695,Women,18,Teenager,10/4/2022,October,Delivered,Meesho,SET260-KR-PP-S,Set,S,1,INR,571,KANCHEEPURAM,TAMIL NADU,631501,IN,FALSE
2407,402-0349789-5135535,349789,Women,44,Adult,10/4/2022,October,Returned,Nalli,SAR028,Saree,Free,1,INR,809,LEH,JAMMU & KASHMIR,194101,IN,FALSE
2408,408-5743080-3605922,5743080,Women,38,Adult,10/4/2022,October,Delivered,Flipkart,JNE3465-KR-S,kurta,S,1,INR,517,PUNE,MAHARASHTRA,411045,IN,FALSE
2409,407-1836507-0201959,1836507,Women,32,Adult,10/4/2022,October,Cancelled,Flipkart,JNE3579-KR-S,kurta,S,1,INR,295,North West Delhi,DELHI,110085,IN,FALSE
2410,171-8283091-4833949,8283091,Women,29,Teenager,10/4/2022,October,Returned,Amazon,NW005-ST-PJ-L,Set,L,1,INR,562,MUMBAI,MAHARASHTRA,400027,IN,FALSE
2411,408-5271854-8189142,5271854,Women,40,Adult,10/4/2022,October,Delivered,Amazon,JNE3560-KR-L,kurta,L,1,INR,544,GHAZIABAD,UTTAR PRADESH,201005,IN,FALSE
2412,406-1279455-1551552,1279455,Women,70,Senior,10/4/2022,October,Delivered,Flipkart,SET364-KR-NP-S,Set,S,1,INR,1126,BAREILLY,UTTAR PRADESH,243006,IN,FALSE
2413,404-2871486-6996331,2871486,Women,40,Adult,10/4/2022,October,Delivered,Amazon,SAR026,Saree,Free,1,INR,771,TIPTUR,KARNATAKA,572201,IN,FALSE
2414,402-3338626-6552336,3338626,Women,42,Adult,10/4/2022,October,Delivered,Amazon,SET153-KR-NP-XS,Set,XS,1,INR,468,NEW DELHI,DELHI,110062,IN,FALSE
2415,171-5873322-1005127,5873322,Men,42,Adult,10/4/2022,October,Delivered,Meesho,J0157-DR-L,Western Dress,L,1,INR,588,CHENNAI,TAMIL NADU,600115,IN,FALSE
2416,171-5236829-9631501,5236829,Women,49,Adult,10/4/2022,October,Delivered,Myntra,J0277-SKD-S,Set,S,1,INR,1333,BENGALURU,KARNATAKA,560079,IN,FALSE
2417,405-0506071-3429169,506071,Women,31,Adult,10/4/2022,October,Returned,Myntra,JNE3634-KR-XS,kurta,XS,1,INR,511,BENGALURU,KARNATAKA,560043,IN,FALSE
2418,402-3544891-4289153,3544891,Women,74,Senior,10/4/2022,October,Delivered,Amazon,SET374-KR-NP-M,Set,M,1,INR,597,KOZHIKODE,KERALA,673017,IN,FALSE
2419,402-5581572-0065105,5581572,Women,39,Adult,10/4/2022,October,Delivered,Amazon,JNE3423-KR-XL,kurta,XL,1,INR,399,Bhimavaram,ANDHRA PRADESH,534239,IN,FALSE
2420,171-1893962-5121144,1893962,Men,77,Senior,10/4/2022,October,Delivered,Amazon,J0339-DR-XXXL,Western Dress,3XL,1,INR,744,HYDERABAD,TELANGANA,500084,IN,FALSE
